"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 08:03:44,FALSE,NA,"1461968490680619012",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nendychandra",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 08:03:23,FALSE,NA,"1461968401681694726",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UdinPet63635114",0,FALSE,FALSE,NA,NA
"3 poin sibb #PERSIBDAY",FALSE,1,NA,2021-11-20 08:00:25,FALSE,NA,"1461967652738387968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","syalman_hard",0,FALSE,FALSE,NA,NA
"RT @mikoishereee: Our proud and love we still belived on you! PRAY, FIGHT AND WIN!🍻 #PERSIBDAY https://t.co/zjW4QLW9ui",FALSE,0,NA,2021-11-20 07:52:37,FALSE,NA,"1461965689774694409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rkyrzkn",21,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:52:33,FALSE,NA,"1461965674436198400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fajriakbari",389,TRUE,FALSE,NA,NA
"oh no, not me 
we never lose points
#PERSIBDAY https://t.co/pCRh4GSXiF",FALSE,0,NA,2021-11-20 07:51:16,FALSE,NA,"1461965352053608448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","anexartito_",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:49:23,FALSE,NA,"1461964878646681602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaefulRochmanZn",389,TRUE,FALSE,NA,NA
"RT @TCS_Crew: #PersibDay #PersibDay #PersibDay 
COME ON PERSIB !!! https://t.co/XX7jEyOxFH",FALSE,0,NA,2021-11-20 07:47:24,FALSE,NA,"1461964377964232710",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djekang_ge",22,TRUE,FALSE,NA,NA
"RT @KadungoraSC: COME ON YOU BOYS IN BLUE #PERSIBDAY https://t.co/pm4GzbWUvu",FALSE,0,NA,2021-11-20 07:46:24,FALSE,NA,"1461964128348639239",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1155CREW",3,TRUE,FALSE,NA,NA
"COME ON YOU BOYS IN BLUE #PERSIBDAY https://t.co/pm4GzbWUvu",FALSE,4,NA,2021-11-20 07:46:02,FALSE,NA,"1461964035151175688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KadungoraSC",3,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:41:35,FALSE,NA,"1461962914915438594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bobbyissss",389,TRUE,FALSE,NA,NA
"#PERSIBDAY 3 poin siB @persib",FALSE,0,NA,2021-11-20 07:41:05,FALSE,NA,"1461962788675354629",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dicas8833",0,FALSE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 07:40:32,FALSE,NA,"1461962650343014409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Woizal17_",44,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 07:31:18,FALSE,NA,"1461960328493744129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rh_Kurniawan",35,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 07:30:46,FALSE,NA,"1461960193898467330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GusvianiPanduAL",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 07:27:18,FALSE,NA,"1461959321248358402",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dennybobotoh",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:26:46,FALSE,NA,"1461959185315217413",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","putriputri___",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 07:25:40,FALSE,NA,"1461958909527150593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikingblueline",44,TRUE,FALSE,NA,NA
"Defeat is NOT an option
Draw is UNACCEPTABLE
WIN is a MUST

Dominance is the Key
Determination is Essential

We exp… https://t.co/Na0ebIr9EJ",FALSE,0,NA,2021-11-20 07:23:54,TRUE,NA,"1461958463869751299",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suporterhumanis",0,FALSE,FALSE,NA,NA
"RT @boiscassie: Play with all your heart you boys in blue, play with all your pride persib bandung. WE JUST WANT TO WIN, WE JUST WANT TO WI…",FALSE,0,NA,2021-11-20 07:22:30,FALSE,NA,"1461958114261889026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dededeva_",11,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 07:21:19,FALSE,NA,"1461957813807116292",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RndyJun",44,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:18:31,FALSE,NA,"1461957109495447558",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ddsulaemann",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 07:16:00,FALSE,NA,"1461956477103403012",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DickyMS__",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:15:47,FALSE,NA,"1461956421331738624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarhanAdistya",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:10:27,FALSE,NA,"1461955081054474241",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","yulls1233",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:07:18,FALSE,NA,"1461954286435409925",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","febriyanni6",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 07:07:02,FALSE,NA,"1461954218563182594",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","febriyanni6",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵gg gw",FALSE,0,NA,2021-11-20 07:06:23,FALSE,NA,"1461954058260869125",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UjlVYs2wae9mBLO",0,FALSE,FALSE,NA,NA
"Bawa 3 poin. IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 07:06:14,FALSE,NA,"1461954017941065729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iBesarrr",0,FALSE,FALSE,NA,NA
"let's go boys #PERSIBDAY",FALSE,0,NA,2021-11-20 07:03:28,FALSE,NA,"1461953323557273605",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yusran_salam24",0,FALSE,FALSE,NA,NA
"Glory, glory Persib Bandung...
As the Blues go Marching on, on, on!
PERSIJA ANJING!

#PERSIBDAY",FALSE,1,NA,2021-11-20 07:03:05,FALSE,NA,"1461953225758687237",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","inspekturVijayy",0,FALSE,FALSE,NA,NA
"pure persib in my bloods
#PERSIBDAY https://t.co/6KMGmVTCti",FALSE,0,NA,2021-11-20 07:02:46,FALSE,NA,"1461953147144790026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cahyukkk",0,FALSE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 07:00:32,FALSE,NA,"1461952585712082947",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mencariilham_",35,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 07:00:01,FALSE,NA,"1461952455529283588",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IlyasMahesaa",389,TRUE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵
#MenangBersama 💙",FALSE,0,NA,2021-11-20 06:55:56,FALSE,NA,"1461951427287257089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linntan9",0,FALSE,FALSE,NA,NA
"RT @javalodra: you know what we want? just three points, as simple as that. 
make it a beautiful weekdays, please @persib 
#PERSIBDAY #PERS…",FALSE,0,NA,2021-11-20 06:55:26,FALSE,NA,"1461951302838018053",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wecing_",22,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:55:19,FALSE,NA,"1461951271217164290",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","linntan9",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 06:55:08,FALSE,NA,"1461951224421371906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yanabool",44,TRUE,FALSE,NA,NA
"YO ISO YO 
@PEESIBABANTUL
POINT 3 
#PERSIBDAY 
#🔥🔥",FALSE,0,NA,2021-11-20 06:53:12,FALSE,NA,"1461950738611855362",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","indra_hellmy",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 06:49:58,FALSE,NA,"1461949926426824707",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mochrifkyprtma",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:48:54,FALSE,NA,"1461949655281848330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mnaufalas",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:48:14,FALSE,NA,"1461949489451712512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hanyahoomann",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 06:47:19,FALSE,NA,"1461949256139374597",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Loek_1989",44,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 06:47:13,FALSE,NA,"1461949234429632515",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naufalbudiman",44,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 06:44:27,FALSE,NA,"1461948536468041734",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GS301_Crew",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:42:45,FALSE,NA,"1461948107235606534",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rdnfachri",389,TRUE,FALSE,NA,NA
"RT @samga_: WE EXPECT NOTHING BUT A WIN! titip HARGA DIRI kami @persib #PERSIBDAY #PERSIBDAY #PERSIBDAY https://t.co/jBrnZGYf9z",FALSE,0,NA,2021-11-20 06:40:37,FALSE,NA,"1461947572042354693",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atulaahhh",1,TRUE,FALSE,NA,NA
"RT @iyang_april: IT'S TIME! #PERSIBDAY IS BACK! https://t.co/AdFEII3jd7",FALSE,0,NA,2021-11-20 06:38:43,FALSE,NA,"1461947095850504205",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RJaenalJ1",35,TRUE,FALSE,NA,NA
"#PERSIBDAY  
3 poin amin 🤲 
@persib",FALSE,0,NA,2021-11-20 06:38:21,FALSE,NA,"1461947002070003722",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gunx411",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:37:14,FALSE,NA,"1461946720925876227",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IlhamSG8",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:37:05,FALSE,NA,"1461946682032082946",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HilmanFarozdaq",389,TRUE,FALSE,NA,NA
"RT @mikoishereee: Our proud and love we still belived on you! PRAY, FIGHT AND WIN!🍻 #PERSIBDAY https://t.co/zjW4QLW9ui",FALSE,0,NA,2021-11-20 06:37:00,FALSE,NA,"1461946663484887042",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naufalbudiman",21,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 06:36:50,FALSE,NA,"1461946618010238978",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heydestri",44,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:35:09,FALSE,NA,"1461946195006214151",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dipeluksetan",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:29:53,FALSE,NA,"1461944871950770176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NandangEPrayogi",389,TRUE,FALSE,NA,NA
"RT @javalodra: you know what we want? just three points, as simple as that. 
make it a beautiful weekdays, please @persib 
#PERSIBDAY #PERS…",FALSE,0,NA,2021-11-20 06:29:27,FALSE,NA,"1461944761103708161",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pemudamijah12",22,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 06:28:24,FALSE,NA,"1461944495801389057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FrmnsyhRestu",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:28:19,FALSE,NA,"1461944475127664643",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Irvan_FR",389,TRUE,FALSE,NA,NA
"Defeat is NOT an option
Draw is Unacceptable
Win is a must

Dominance is the Key
Determinance is everything

Make u… https://t.co/EneuuKkGcq",FALSE,0,NA,2021-11-20 06:27:58,TRUE,NA,"1461944387252879361",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","suporterhumanis",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 06:27:46,FALSE,NA,"1461944336279506949",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sha_ep30",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:27:28,FALSE,NA,"1461944261578948616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Icahfirmansyah",389,TRUE,FALSE,NA,NA
"RT @Lamz48: Today is #PERSIBDay https://t.co/Xwb4FvC7Et",FALSE,0,NA,2021-11-20 06:26:47,FALSE,NA,"1461944091223093259",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dedi_an12",44,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:22:22,FALSE,NA,"1461942979992510465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","supriatn033",389,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 06:22:02,FALSE,NA,"1461942894365863939",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agalaperr",175,TRUE,FALSE,NA,NA
"Come on persib #persibday",FALSE,0,NA,2021-11-20 06:21:17,FALSE,NA,"1461942704602976262",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daoed14",0,FALSE,FALSE,NA,NA
"IT'S TIME! #PERSIBDAY IS BACK! #DukungPERSIBDariRumah 🔵",FALSE,0,NA,2021-11-20 06:20:58,FALSE,NA,"1461942625401925638",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatriaRaya7",0,FALSE,FALSE,NA,NA
"@aurakasih87 Happy #PersibDay Ceu @aurakasih87",FALSE,0,"aurakasih87",2021-11-20 06:20:42,FALSE,"1461617097859997698","1461942559899455490","308990162","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rezaperkusi",0,FALSE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 06:19:38,FALSE,NA,"1461942289358458880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","akuudimars",175,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:19:36,FALSE,NA,"1461942284660871172",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hardinirfan",389,TRUE,FALSE,NA,NA
"#PERSIBDAY 3 poin sib @persib",FALSE,0,NA,2021-11-20 06:17:00,FALSE,NA,"1461941628772360195",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Atta_maung",0,FALSE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:16:47,FALSE,NA,"1461941573441114116",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ratesdecadence",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:16:02,FALSE,NA,"1461941385322393605",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Adityanura_",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:13:12,FALSE,NA,"1461940672378773506",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YesImNakami",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:11:07,FALSE,NA,"1461940149948796936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LastTimeOrder",389,TRUE,FALSE,NA,NA
"RT @persib: TODAY IS #PERSIBDAY! 🔵

All eyes on us...

LET'S WIN THIS!

#PERSIB https://t.co/jwUKZ0hxLS",FALSE,0,NA,2021-11-20 06:10:25,FALSE,NA,"1461939974039760896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lutfiirinaldii",389,TRUE,FALSE,NA,NA
"RT @Gaithfalcons: 2-Whoever desires to be the strongest of people, let him rely on God.”
#ISIS
#IslamicState 
#BANvPAK 
#InternationalMensD…",FALSE,0,NA,2021-11-20 06:10:23,FALSE,NA,"1461939963155693569",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RizviShehzada4",3,TRUE,FALSE,NA,NA
"RT @Nrthrnwl20: Whatever you do, whatever you say!
I know it's blue day!!!
#PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDAY #PERSIBDA…",FALSE,0,NA,2021-11-20 06:08:51,FALSE,NA,"1461939576746823682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yourfinestbois",175,TRUE,FALSE,NA,NA
